modelo;codigo;color;sku;talle;stock;categoria;producto
Sleek Square;LV1046;Negro;200530;Standard;STOCK;LV;ANTEOJOS
Sleek Square;LV1047;Transparente;200531;Standard;STOCK;LV;ANTEOJOS
Split Cat Eye;LV1048;Negro;200532;Standard;STOCK;LV;ANTEOJOS
Split Cat Eye;LV1049;Blanco;200533;Standard;POCO STOCK;LV;ANTEOJOS
Jewel Mix Square;LV1050;Transparente;200534;Standard;POCO STOCK;LV;ANTEOJOS
Millionaires Metal;LV1052;Plateado;200535;Standard;POCO STOCK;LV;ANTEOJOS
Moon Square;LV1056;Negro;200536;Standard;STOCK;LV;ANTEOJOS
VE4361;V002;Carey;200224;Standard;STOCK;VER;ANTEOJOS
VE4361;V003;Blanco;200225;Standard;STOCK;VER;ANTEOJOS
VE4361;V004;Negro Amarillo;200226;Standard;POCO STOCK;VER;ANTEOJOS
VE4361;V005;Negro Rosa;200227;Standard;STOCK;VER;ANTEOJOS
VE4432U;V007;Negro;200228;Standard;STOCK;VER;ANTEOJOS
VE4432U;V008;Blanco;200229;Standard;STOCK;VER;ANTEOJOS
VE4438B;V012;Negro;200230;Standard;STOCK;VER;ANTEOJOS
VE4438B;V013;Carey;200231;Standard;POCO STOCK;VER;ANTEOJOS
VE4405O;V014;Negro;200232;Standard;STOCK;VER;ANTEOJOS
VE4473U;V021;Carey;200233;Standard;STOCK;VER;ANTEOJOS
VE4474U;V023;Negro;200234;Standard;STOCK;VER;ANTEOJOS
VE4469;V025;Negro;200236;Standard;STOCK;VER;ANTEOJOS
VEO2264;V027;Havana Oro;200237;Standard;POCO STOCK;VER;ANTEOJOS
GG0811S;G002;Blanco;200113;Standard;POCO STOCK;GUC;ANTEOJOS
RECTANGULAR-FRAME;G003;Negro;200114;Standard;STOCK;GUC;ANTEOJOS
RECTANGULAR-FRAME;G004;Gris;200115;Standard;STOCK;GUC;ANTEOJOS
CAT EYE ACETATE;G006;Negro;200116;Standard;POCO STOCK;GUC;ANTEOJOS
GG0809S W;G007;Negro;200117;Standard;POCO STOCK;GUC;ANTEOJOS
GG0809S W;G008;Blanco;200118;Standard;POCO STOCK;GUC;ANTEOJOS
G020;G020;Carey;200101;Standard;STOCK;GUC;ANTEOJOS
G021;G021;Negro;200102;Standard;STOCK;GUC;ANTEOJOS
G023;G023;Negro;200103;Standard;STOCK;GUC;ANTEOJOS
G024;G024;Carey;200104;Standard;STOCK;GUC;ANTEOJOS
G025;G025;Blanco;200105;Standard;POCO STOCK;GUC;ANTEOJOS
G026;G026;Negro;200106;Standard;STOCK;GUC;ANTEOJOS
G032;G032;Bordo;200107;Standard;STOCK;GUC;ANTEOJOS
G034;G034;Marmolado;200108;Standard;STOCK;GUC;ANTEOJOS
G035;G035;Negro;200109;Standard;STOCK;GUC;ANTEOJOS
SANTOS DE CART;CA002;Dorado;200011;Standard;POR ENTRAR;CART;ANTEOJOS
SANTOS DE CART;CA003;Dorado;200012;Standard;POR ENTRAR;CART;ANTEOJOS
SANTOS DE CART;CA005;Plateado;200014;Standard;POR ENTRAR;CART;ANTEOJOS
SANTOS DE CART;CA004;Dorado;200013;Standard;POR ENTRAR;CART;ANTEOJOS
DYNASTY D-FRAME;BA001;Negro dorado;200000;Standard;STOCK;BALEN;ANTEOJOS
DYNASTY D-FRAME;BA002;Blanco;200001;Standard;STOCK;BALEN;ANTEOJOS
DYNASTY D-FRAME;BA003;Blanco Havana;200002;Standard;POCO STOCK;BALEN;ANTEOJOS
DYNASTY RECTANGLE;BA007;Blanco Havana;200003;Standard;POCO STOCK;BALEN;ANTEOJOS
DYNASTY RECTANGLE;BA008;Carey;200004;Standard;STOCK;BALEN;ANTEOJOS
SKI RECTANGLE;BA009;Blanco plateado;200005;Standard;POCO STOCK;BALEN;ANTEOJOS
SKI RECTANGLE;BA010;Negro;200006;Standard;POCO STOCK;BALEN;ANTEOJOS
SKI RECTANGLE;BA011;Gris;200007;Standard;POCO STOCK;BALEN;ANTEOJOS
MAX SQUARE AF;BA012;Negro;200008;Standard;STOCK;BALEN;ANTEOJOS
SHIELD RECTANGLE;BA014;Negro;200009;Standard;STOCK;BALEN;ANTEOJOS
Re-Edition Dna;DG001;Negro;200074;Standard;STOCK;DG;ANTEOJOS
DG Logo;DG003;Negro;200075;Standard;POCO STOCK;DG;ANTEOJOS
DG Crossed;DG005;Negro;200076;Standard;STOCK;DG;ANTEOJOS
DG Crossed;DG006;Carey;200077;Standard;STOCK;DG;ANTEOJOS
DG Crossed;DG007;Azul claro;200078;Standard;POCO STOCK;DG;ANTEOJOS
DG ESSENTIALS;DG010;Lila;200079;Standard;STOCK;DG;ANTEOJOS
DG ESSENTIALS;DG011;Negro;200080;Standard;STOCK;DG;ANTEOJOS
DG ESSENTIALS;DG012;Dorado;200081;Standard;POCO STOCK;DG;ANTEOJOS
OW VIRGIL;OW090;Negro amarillo;200132;Standard;STOCK;OW;ANTEOJOS
OW VIRGIL;OW091;Negro dorado;200133;Standard;STOCK;OW;ANTEOJOS
OW VIRGIL;OW092;Azul;200134;Standard;STOCK;OW;ANTEOJOS
OW VIRGIL;OW093;Blanco;200135;Standard;POCO STOCK;OW;ANTEOJOS
OW VIRGIL;OW094;Negro azul;200301;Standard;STOCK;OW;ANTEOJOS
OW VIRGIL;OW095;Carey dorado;200136;Standard;STOCK;OW;ANTEOJOS
OW ARTHUR;OW010;Negro blanco;200137;Standard;POCO STOCK;OW;ANTEOJOS
OW ARTHUR;OW046;Negro amarillo;200138;Standard;STOCK;OW;ANTEOJOS
OW ARTHUR;OW047;Azul;200139;Standard;STOCK;OW;ANTEOJOS
OW ARTHUR;OW080;Negro;200140;Standard;STOCK;OW;ANTEOJOS
OW MILANO;OW030;Negro azul;200141;Standard;STOCK;OW;ANTEOJOS
OW MILANO;OW031;Gris marmolado;200142;Standard;POCO STOCK;OW;ANTEOJOS
OW MILANO;OW032;Negro amarillo;200143;Standard;STOCK;OW;ANTEOJOS
OW MILANO;OW033;Carey;200144;Standard;STOCK;OW;ANTEOJOS
OW MILANO;OW034;Negro;200145;Standard;STOCK;OW;ANTEOJOS
OW LECCE;OW020;Negro;200146;Standard;POCO STOCK;OW;ANTEOJOS
OW LECCE;OW021;Carey;200147;Standard;STOCK;OW;ANTEOJOS
OW LECCE;OW022;Negro amarillo;200148;Standard;STOCK;OW;ANTEOJOS
OW LECCE;OW023;Transparente;200149;Standard;STOCK;OW;ANTEOJOS
OW LECCE;OW024;Gris marmolado;200150;Standard;STOCK;OW;ANTEOJOS
OW LECCE;OW013;Azul;200131;Standard;STOCK;OW;ANTEOJOS
OW;OW050;Negro azul;200151;Standard;STOCK;OW;ANTEOJOS
OW;OW051;Carey;200152;Standard;STOCK;OW;ANTEOJOS
OW;OW052;Negro;200153;Standard;STOCK;OW;ANTEOJOS
OW;OW053;Negro amarillo;200154;Standard;STOCK;OW;ANTEOJOS
OW;OW054;Gris marmolado;200155;Standard;STOCK;OW;ANTEOJOS
OW;OW040;Carey dorado;200156;Standard;STOCK;OW;ANTEOJOS
OW;OW041;Negro;200157;Standard;STOCK;OW;ANTEOJOS
OW;OW042;Beige transparente;200158;Standard;STOCK;OW;ANTEOJOS
OW;OW043;Gris marmolado;200159;Standard;STOCK;OW;ANTEOJOS
OW;OW044;Carey;200160;Standard;POCO STOCK;OW;ANTEOJOS
OW;OW045;Blanco;200161;Standard;STOCK;OW;ANTEOJOS
OW;OW060;Negro amarillo;200162;Standard;STOCK;OW;ANTEOJOS
OW;OW061;Gris marmolado;200163;Standard;STOCK;OW;ANTEOJOS
OW;OW062;Negro;200164;Standard;STOCK;OW;ANTEOJOS
OW;OW063;Negro azul;200165;Standard;STOCK;OW;ANTEOJOS
OW;OW064;Carey;200166;Standard;STOCK;OW;ANTEOJOS
OW VIRGIL;OW001;Negro;200120;Standard;POR ENTRAR;OW;ANTEOJOS
OW MANCHESTER;OW002;Negro;200121;Standard;STOCK;OW;ANTEOJOS
OW MANCHESTER;OW003;Transparente;200122;Standard;STOCK;OW;ANTEOJOS
OW CATALINA;OW005;Negro;200123;Standard;STOCK;OW;ANTEOJOS
OW CATALINA;OW006;Carey;200124;Standard;POCO STOCK;OW;ANTEOJOS
SL001;SL001;Negro;200193;Standard;STOCK;SAINT L;ANTEOJOS
SL002;SL002;Carey;200194;Standard;STOCK;SAINT L;ANTEOJOS
SL008;SL008;Negro;200195;Standard;STOCK;SAINT L;ANTEOJOS
SL 657;SL009;Carey;200196;Standard;POCO STOCK;SAINT L;ANTEOJOS
SL 657;SL010;Negro;200197;Standard;POCO STOCK;SAINT L;ANTEOJOS
SL011;SL011;Negro;200198;Standard;STOCK;SAINT L;ANTEOJOS
SL012;SL012;Beige;200199;Standard;STOCK;SAINT L;ANTEOJOS
SL 312 M;SL013;Dorado;200200;Standard;POCO STOCK;SAINT L;ANTEOJOS
SL 312 M;SL014;Dorado Marron;200201;Standard;STOCK;SAINT L;ANTEOJOS
SL 312 M;SL015;Plateado;200202;Standard;POCO STOCK;SAINT L;ANTEOJOS
SL 309 M;SL018;Plateado;200203;Standard;POCO STOCK;SAINT L;ANTEOJOS
SL M131;SL021;Negro;200204;Standard;STOCK;SAINT L;ANTEOJOS
CEL TRIOMPHE XL;CE001;Negro;200017;Standard;STOCK;CEL;ANTEOJOS
CEL TRIOMPHE XL;CE003;Transparente;200018;Standard;STOCK;CEL;ANTEOJOS
CEL TRIOMPHE XL;CE004;Blanco;200019;Standard;POCO STOCK;CEL;ANTEOJOS
CEL TRIOMPHE 12;CE005;Negro;200020;Standard;STOCK;CEL;ANTEOJOS
CEL TRIOMPHE RHINESTONE 02;CE006;Dorado;200021;Standard;STOCK;CEL;ANTEOJOS
CEL TRIOMPHE RHINESTONE 01;CE007;Dorado;200022;Standard;STOCK;CEL;ANTEOJOS
CEL TRIOMPHE RHINESTONE 01;CE008;Plateado;200023;Standard;STOCK;CEL;ANTEOJOS
CEL TRIOMPHE METAL 01;CE009;Dorado;200024;Standard;STOCK;CEL;ANTEOJOS
CEL TRIOMPHE METAL 01;CE010;Rose Gold;200025;Standard;STOCK;CEL;ANTEOJOS
CEL TRIOMPHE METAL 01;CE011;Plateado;200026;Standard;STOCK;CEL;ANTEOJOS
Fs Fendi Sky Rectangle;FE001;Dorado;200086;Standard;POCO STOCK;FEN;ANTEOJOS
Fs Fendi Sky Rectangle;FE002;Plateado;200087;Standard;STOCK;FEN;ANTEOJOS
Fs Fendi Sky Round;FE003;Dorado;200088;Standard;POCO STOCK;FEN;ANTEOJOS
Fs Fendi Sky Round;FE004;Gris;200089;Standard;STOCK;FEN;ANTEOJOS
Fs First Crystal;FE024;Dorado Azul;200083;Standard;POR ENTRAR;FEN;ANTEOJOS
Fs First Crystal;FE025;Dorado Gris;200084;Standard;POR ENTRAR;FEN;ANTEOJOS
Fs First Crystal;FE026;Oro Rosa;200085;Standard;POR ENTRAR;FEN;ANTEOJOS
Fs FF Evolution;FE005;Negro;200090;Standard;STOCK;FEN;ANTEOJOS
Fs FF Evolution;FE006;Marron;200091;Standard;STOCK;FEN;ANTEOJOS
Fs FF Match;FE007;Dorado;200092;Standard;STOCK;FEN;ANTEOJOS
Fen graphy;FE008;Carey;200093;Standard;STOCK;FEN;ANTEOJOS
Fen graphy;FE013;Dorado;200094;Standard;POCO STOCK;FEN;ANTEOJOS
Fen Big First;FE015;Plateado;200095;Standard;STOCK;FEN;ANTEOJOS
Big Fendigraphy;FE016;Negro;200096;Standard;STOCK;FEN;ANTEOJOS
Big Fendigraphy;FE017;Blanco;200097;Standard;STOCK;FEN;ANTEOJOS
Fen graphy Square;FE019;Rosa;200098;Standard;STOCK;FEN;ANTEOJOS
Fen graphy Square;FE020;Negro;200099;Standard;STOCK;FEN;ANTEOJOS
Fen O Lock;FE021;Negro;200100;Standard;STOCK;FEN;ANTEOJOS
Scuderia Ferrari Round Double Bridge 3674M;F029A2;Dorado/marron chromance;100068;Standard (50-21);STOCK;SCUDERIA FERRARI;ANTEOJOS
Scuderia Ferrari Round Double Bridge 3674M;F00771;Plateado/verde;100065;Standard (50-21);STOCK;SCUDERIA FERRARI;ANTEOJOS
Scuderia Ferrari Round Double Bridge 3674M;F03011;Gunmetal/gris degrade chromance;100062;Standard (50-21);STOCK;SCUDERIA FERRARI;ANTEOJOS
Scuderia Ferrari Round Double Bridge 3674M;F001J0;Negro/gris degrade;100071;Standard (50-21);STOCK;SCUDERIA FERRARI;ANTEOJOS
Kiliane 4395;6679/80;Carey/verde;100069;Standard (54-21);POR ENTRAR;SQUARE;ANTEOJOS
Kiliane 4395;6678/t3;Marron transparente/gris degrade;100073;Standard (54-21);CONSULTAR;SQUARE;ANTEOJOS
Corrigan 4397;6677/71;Negro/verde;101177;Standard (54-20);STOCK;SQUARE;ANTEOJOS
Kiliane 4395;6685/8e;Purpura transparente/ gris degrade;101175;Standard (54-21);POR ENTRAR;SQUARE;ANTEOJOS
Kiliane 4395;6677/71;Negro/verde;100062;Standard (54-21);STOCK;SQUARE;ANTEOJOS
Corrigan 4397;6682/80;Amarillo transparente/violeta degrade;100414;Standard (54-20);POR ENTRAR;SQUARE;ANTEOJOS
Corrigan 4397;6678/82;Gris transparente/verde;101160;Standard (54-20);POR ENTRAR;SQUARE;ANTEOJOS
Corrigan 4397;6684/d0;Gris transparente/azul degrade;101056;Standard (54-20);POR ENTRAR;SQUARE;ANTEOJOS
Bill 2198;1341/B1;Azul transparente/gris liso;101162;Standard (60-14);POR ENTRAR;CATS;ANTEOJOS
Bill 2198;1333/48;Carey gris/negro;101163;Standard (60-14);POR ENTRAR;CATS;ANTEOJOS
PR20YS;PRA033;Negro;200190;Standard;STOCK;PRAD;ANTEOJOS
Square II 1973;1282/A5;Rosa transparente/marron degrade;100449;Standard (54-19);POR ENTRAR;SQUARE;ANTEOJOS
Gina 4399;901/31;Negro/verde;100066;Standard (51-21);STOCK;JACKIE OHH;ANTEOJOS
Highstreet 2213;902/31;Carey/verde;100070;Standard (51-21);STOCK;HIGHSTREET;ANTEOJOS
Gina 4399;954/62;Lightin carey/azul liso;100067;Standard (51-21);STOCK;JACKIE OHH;ANTEOJOS
Gina 4399;6166/51;Marron transparente/marron degrade;100074;Standard (51-21);POR ENTRAR;JACKIE OHH;ANTEOJOS
Gina 4399;6249/m3;Gris transparente/gris degrade;100075;Standard (51-21);POR ENTRAR;JACKIE OHH;ANTEOJOS
Inverness 2191;1292/57;Carey/marron liso;100550;Standard (54-18);STOCK;INVERNESS;ANTEOJOS
Kiliane 4395;6686/8f;Naranja transparente/azul degrade;100437;Standard (54-21);POR ENTRAR;SQUARE;ANTEOJOS
Corrigan 4397;6683/83;Azul transparente/marron liso;100413;Standard (54-20);POR ENTRAR;SQUARE;ANTEOJOS
Kiliane 4395;6679/51;Carey/marron degrade;101063;Standard (54-21);POR ENTRAR;SQUARE;ANTEOJOS
Corrigan 4397;6679/51;Carey/marron degrade;101064;Standard (54-20);POR ENTRAR;SQUARE;ANTEOJOS
Corrigan 4397;6167/8E;Negro/azul degrade;101065;Standard (54-20);POR ENTRAR;SQUARE;ANTEOJOS
Erika 4171;6513/8G;Gris transparente/gris degrade;100544;Standard (54-18);STOCK;ERIKA;ANTEOJOS
Nina 4314N;1281/51;Transparente/marron degrade;100437;Standard (54-18);STOCK;NINA;ANTEOJOS
Square II 1973;1318/3a;Negro/gris degrade;100413;Standard (54-19);POR ENTRAR;SQUARE;ANTEOJOS
Loenard 2193;901/31;Negro/verde;101063;Standard (53-18);POR ENTRAR;HIGHSTREET;ANTEOJOS
Leonard 2193;902/31;Carey/verde;101064;Standard (53-18);POR ENTRAR;HIGHSTREET;ANTEOJOS
Leonard 2193;954/33;Carey/marron liso;101065;Standard (53-18);POR ENTRAR;HIGHSTREET;ANTEOJOS
Round Metal Classic 3447;002/32;Negro/gris degrade;;Standard (50-21);POR ENTRAR;ROUND;ANTEOJOS
DIOSQUARE S11;CD033;Negro azul;200055;Standard;POCO STOCK;DIO;ANTEOJOS
GEOMETRIC SUNGLASSES;G012;Negro;200119;Standard;POCO STOCK;GUC;ANTEOJOS
SPR19W;PR060;Transparente;200189;Standard;STOCK;PRAD;ANTEOJOS
PANTHERE DE CART;CA001;Dorado;200010;Standard;POR ENTRAR;CART;ANTEOJOS
Wayfarer 2140;6113/30;Violeta mate/plateado espejado;;Standard (50-22);POCO STOCK;WAYFARER;ANTEOJOS
Alex 4201;6075/68;Negro/verde espejado;;Standard;POCO STOCK;CATS;ANTEOJOS
Wayfarer Rareprint 2140;1083/32;Cuadros/gris degrade;100425;Standard (50-22);POCO STOCK;WAYFARER;ANTEOJOS
Outdoorsman Craft 3422Q;001/3f;Dorado/azul degrade;100426;Standard (58-14);POCO STOCK;AVIADOR;ANTEOJOS
Scuderia Ferrari 4179M;F602/71;Negro/verde;100427;Standard (60-13);STOCK;SCUDERIA FERRARI;ANTEOJOS
Scuderia Ferrari 4179M;F601/8g;Negro brillo/gris degrade;100428;Standard (60-13);POR ENTRAR;SCUDERIA FERRARI;ANTEOJOS
Scuderia Ferrari 4179M;F608/11;Negro/gris degrade;100128;Standard (60-13);STOCK;SCUDERIA FERRARI;ANTEOJOS
Scuderia Ferrari 4179M;F628/87;Rojo/gris liso;100129;Standard (60-13);STOCK;SCUDERIA FERRARI;ANTEOJOS
Zena Bio Based 4430;6677/87;Negro/gris liso;100130;Standard (52-22);STOCK;BIO-BASED;ANTEOJOS
Zena Bio Based 4430;6760/84;Rojo cherry/rosa;100131;Standard (52-22);STOCK;BIO-BASED;ANTEOJOS
Zena Bio Based 4430;6759/11;Blanco/gris degrade;100132;Standard (52-22);POR ENTRAR;BIO-BASED;ANTEOJOS
Zena Bio Based 4430;6758/1A;Lila/violeta;100428;Standard (52-22);POR ENTRAR;BIO-BASED;ANTEOJOS
Aviador Reverse 0101S;001/VR;Dorado/verde;100128;Standard (59-11);STOCK;AVIADOR;ANTEOJOS
Aviador Reverse 0101S;003/GR;Plateado/gris liso;100129;Standard (59-11);STOCK;AVIADOR;ANTEOJOS
Aviador Reverse 0101S;004/CB;Gunmetal/marron degrade;100130;Standard (59-11);STOCK;AVIADOR;ANTEOJOS
Aviador Reverse 0101S;9202/3A;Dorado/azul liso;100131;Standard (59-11);STOCK;AVIADOR;ANTEOJOS
Aviador Reverse 0101S;001/69;Dorado/violeta oscuro;100132;Standard (59-11);POR ENTRAR;AVIADOR;ANTEOJOS
Wayfarer Reverse 0502S;6677/VR;Negro/verde;100901;Standard(53-22);POR ENTRAR;WAYFARER;ANTEOJOS
Wayfarer Reverse 0502S;6708/3A;Azul transparente/azul;100902;Standard(53-22);POR ENTRAR;WAYFARER;ANTEOJOS
Wayfarer Reverse 0502S;6707/GR;Gris transparente/gris;101156;Standard(53-22);POR ENTRAR;WAYFARER;ANTEOJOS
Wayfarer Reverse 0502S;6709/CB;Marron transparente/marron degrade;101158;Standard(53-22);POR ENTRAR;WAYFARER;ANTEOJOS
Wayfarer Reverse 0502S;6677/2;Negro/verde claro;101157;Standard(53-22);POR ENTRAR;WAYFARER;ANTEOJOS
Wayfarer Reverse 0502S;6677/1A;Negro/violeta;100906;Standard(53-22);POR ENTRAR;WAYFARER;ANTEOJOS
Wayfarer Reverse 0502S;6677/72;Negro/azul claro;100123;Standard(53-22);POR ENTRAR;WAYFARER;ANTEOJOS
Wayfarer Reverse 0502S;6780/72;Beige transparente/azul;101062;Standard(53-22);POR ENTRAR;WAYFARER;ANTEOJOS
Boy Friend Reverse 0501S;6677/VR;Negro/verde;101115;Standard(56-18);STOCK;BOY FRIEND;ANTEOJOS
Boy Friend Reverse 0501S;6707/GS;Gris transparente/plateado espejado;101158;Standard(56-18);STOCK;BOY FRIEND;ANTEOJOS
Boy Friend Reverse 0501S;6709/CB;Marron transparente/marron degrade;100636;Standard(56-18);STOCK;BOY FRIEND;ANTEOJOS
General 3561;9001/a5;Dorado/marron degrade;102017;Standard (57-17);STOCK;GENERAL;ANTEOJOS
Aviador Espejado 3025;002/40;Negro/plateado espejado;100123;Standard (58-14);STOCK;AVIADOR;ANTEOJOS
Hawkeye 2298;901/31;Negro/verde;101062;Standard (52-21);POR ENTRAR;HIGHSTREET;ANTEOJOS
Highstreet 4279;6279/a7;Violeta transparente/amarillo espejado;101149;Standard (51-21);STOCK;HIGHSTREET;ANTEOJOS
Round Light Ray 4224;601s/71;Negro mate/verde;101150;Standard (49-20);STOCK;ROUND;ANTEOJOS
Clubmaster 3016;1145/19;Carey mate/verde;100717;Standard (51-21);POCO STOCK;CLUBMASTER;ANTEOJOS
Wayfarer Ice Pop 2140;646/68;Transparente/verde espejado;100618;Large (54-18);POCO STOCK;WAYFARER;ANTEOJOS
Wayfarer Rareprint 2140;1139/71;Rojo int trebol/azul degrade;;Standard (50-22);POCO STOCK;WAYFARER;ANTEOJOS
Wayfarer Classic 2140;901s;Negro mate/verde;100892;Standard (50-18);STOCK;WAYFARER;ANTEOJOS
Jackie Ohh 4101;601/71;Negro/verde;101149;Standard (58-17);STOCK;JACKIE OHH;ANTEOJOS
Jackie Ohh 4101;601/32;Negro/gris degrade;101150;Standard (58-17);STOCK;JACKIE OHH;ANTEOJOS
Scuderia Ferrari 4414M;F68371;Negro/verde;100717;Standard (58-17);STOCK;SCUDERIA FERRARI;ANTEOJOS
Mega Clubmaster 0316S;901/31;Negro-dorado/verde;100618;Standard (50-21);STOCK;CLUBMASTER;ANTEOJOS
Mega Wayfarer 0840S;901/31;Negro/verde;100127;Standard(51-21);STOCK;WAYFARER;ANTEOJOS
Wayfarer Oval 2242;901/31;Negro/verde;101159;Standard(50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Way 2241;901/31;Negro/verde;101060;Standard(51-21);STOCK;WAYFARER;ANTEOJOS
Mega Wayfarer 0840S;6680/73;Azul transparente/marron liso;101061;Standard(51-21);POCO STOCK;WAYFARER;ANTEOJOS
Mega Wayfarer 0840S;6637/2K;Rosa transparente/rojo espejado;100947;Standard(51-21);STOCK;WAYFARER;ANTEOJOS
Aviador Reverse X Lenny Kravitz 0101S;002/GR;Negro/gris;101033;Standard (59-11);STOCK;AVIADOR;ANTEOJOS
Aviador Reverse X Lenny Kravitz 0101S;003/30;Plateado/plateado espejado;100127;Standard (59-11);STOCK;AVIADOR;ANTEOJOS
Drifter 0360;901/31;Negro/verde;101159;Standard (57-20);STOCK;CATS;ANTEOJOS
Thalia 2195;1316/3M;Carey/azul degrade;101060;Standard (53-18);POR ENTRAR;HIGHSTREET;ANTEOJOS
Thalia 2195;902/31;Carey/verde;101061;Standard (53-18);POR ENTRAR;HIGHSTREET;ANTEOJOS
Wayfarer Way 2241;902/B1;Carey/gris;100554;Standard(51-21);POR ENTRAR;WAYFARER;ANTEOJOS
Highstreet 3605N;9097/6G;Plateado/gris liso;100076;Standard (01-38);STOCK;HIGHSTREET;ANTEOJOS
PANTHERE DE CART;CA010;Negro;100077;Standard;STOCK;CART;ANTEOJOS
PANTHERE DE CART;CA011;Dorado;100078;Standard;POR ENTRAR;CART;ANTEOJOS
SPR17W;PR094;Transparente Peach;200168;Standard (49-20-145);POCO STOCK;PRAD;ANTEOJOS
SPR17W;PR095;Transparente Verde;200169;Standard (49-20-145);STOCK;PRAD;ANTEOJOS
Erika 4171;6590/13;Marron transparente/marron;100081;Standard (54-18);STOCK;ERIKA;ANTEOJOS
Xime Bio-Based 3730;9213/87;Dorado/verde;100082;Standard (64-15);POR ENTRAR;BIO-BASED;ANTEOJOS
Xime Bio-Based 3730;004/84;Gris/rosa;100083;Standard (64-15);STOCK;BIO-BASED;ANTEOJOS
Xime Bio-Based 3730;004/1A;Gris/violeta;100088;Standard (64-15);STOCK;BIO-BASED;ANTEOJOS
Xime Bio-Based 3730;004/2;Gris/verde;100085;Standard (64-15);STOCK;BIO-BASED;ANTEOJOS
Anh Bio-Based 3731;9213/87;Dorado/verde;100086;Standard (63-15);STOCK;BIO-BASED;ANTEOJOS
Anh Bio-Based 3731;004/84;Gris/rosa;100087;Standard (63-15);STOCK;BIO-BASED;ANTEOJOS
Anh Bio-Based 3731;004/1A;Gris/violeta;100545;Standard (63-15);STOCK;BIO-BASED;ANTEOJOS
Anh Bio-Based 3731;004/2;Gris/verde;100546;Standard (63-15);STOCK;BIO-BASED;ANTEOJOS
Emy Bio-Based 3741;003/80;Gris/azul;100547;Standard (56-17);STOCK;BIO-BASED;ANTEOJOS
Emy Bio-Based 3741;004/84;Gunmetal/rojo;100089;Standard (56-17);STOCK;BIO-BASED;ANTEOJOS
Emy Bio-Based 3741;9213/6V;Dorado/plateado espejado;100090;Standard (56-17);STOCK;BIO-BASED;ANTEOJOS
Emy Bio-Based 3741;004/1A;Gunmetal/violeta;100091;Standard (56-17);STOCK;BIO-BASED;ANTEOJOS
Erika 4171;6742/11;Rosa transparente/gris degrade;100092;Standard (54-18);STOCK;ERIKA;ANTEOJOS
Erika 4171;6743/4L;Celeste transparente/azul degrade;100546;Standard (54-18);STOCK;ERIKA;ANTEOJOS
Erika Polarizado 4171;6593/t5;Marron transparente/marron degrade polarizado;100547;Standard (54-18);STOCK;ERIKA;ANTEOJOS
Kat Bio Based 4427;6677/87;Negro/verde;100089;Standard (49-20);STOCK;BIO-BASED;ANTEOJOS
Kat Bio Based 4427;6760/84;Rojo cherry/rosa;100090;Standard (49-20);STOCK;BIO-BASED;ANTEOJOS
Kat Bio Based 4427;6758/1A;Lila/violeta;100091;Standard (49-20);STOCK;BIO-BASED;ANTEOJOS
Kat Bio Based 4427;6759/11;Blanco/gris degrade;100092;Standard (49-20);STOCK;BIO-BASED;ANTEOJOS
TRIOMPHE METAL 04;CE015;Dorado;200027;Standard;STOCK;CEL;ANTEOJOS
TRIOMPHE METAL 04;CE016;Plateado;200028;Standard;STOCK;CEL;ANTEOJOS
TRIOMPHE 13;CE017;Negro;200029;Standard;STOCK;CEL;ANTEOJOS
TRIOMPHE 13;CE018;Havana;200030;Standard;STOCK;CEL;ANTEOJOS
TRIOMPHE 13;CE019;Crema;200031;Standard;POCO STOCK;CEL;ANTEOJOS
TRIOMPHE 01;CE020;Negro;200032;Standard;STOCK;CEL;ANTEOJOS
TRIOMPHE 01;CE021;Crema;200033;Standard;STOCK;CEL;ANTEOJOS
TRIOMPHE 01;CE022;Camel;200034;Standard;POCO STOCK;CEL;ANTEOJOS
TRIOMPHE 01;CE023;Havana;200035;Standard;STOCK;CEL;ANTEOJOS
TRIOMPHE 01;CE025;Rosa;200036;Standard;POCO STOCK;CEL;ANTEOJOS
OVERSIZED S002;CE026;Transparent;200037;Standard;STOCK;CEL;ANTEOJOS
OVERSIZED S002;CE027;Negro;200038;Standard;STOCK;CEL;ANTEOJOS
OVERSIZED S002;CE028;Transparente oscuro;200039;Standard;STOCK;CEL;ANTEOJOS
VE4361;V1001;Negro negro;200400;Standard;STOCK;VER;ANTEOJOS
Wayfarer Saint Lauren 2140;SL;Negro/verde;101058;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Round Reverse 0103S;001/VR;Dorado/verde;101059;Standard(53-21);STOCK;ROUND;ANTEOJOS
Round Reverse 0103S;001/CR;Dorado/gris degrade;101051;Standard(53-21);STOCK;ROUND;ANTEOJOS
Round Reverse 0103S;9202/3A;Oro rosa/azul oscuro;101053;Standard(53-21);STOCK;ROUND;ANTEOJOS
Round Reverse 0103S;002/VR;Negro/verde;101054;Standard(53-21);STOCK;ROUND;ANTEOJOS
Carlos 0947S;901/31;Negro/verde;101152;Standard (56-18);STOCK;HIGHSTREET;ANTEOJOS
Carlos 0947S;6675/71;Gris transparente/gris degrade;101153;Standard (56-18);STOCK;HIGHSTREET;ANTEOJOS
Carlos 0947S;954/31;Carey/verde;101059;Standard (56-18);STOCK;HIGHSTREET;ANTEOJOS
